ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_REND_MENSAL_DOM_PER_CAP;DESC_REND_MENSAL_DOM_PER_CAP;CODG_SIT_DOM;DESC_SIT_DOM;SUB_INDICADOR
Indicador  16.1.3.4;1572;-;22;Piauí;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;64.922;22;Piauí;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;22;Piauí;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;22;Piauí;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;124.049;22;Piauí;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;22;Piauí;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;22;Piauí;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;53.209;22;Piauí;11393;2019;32855;Mais de 1 a 2 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;22;Piauí;11393;2019;32855;Mais de 1 a 2 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;22;Piauí;11393;2019;32855;Mais de 1 a 2 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;8.565;22;Piauí;11393;2019;32856;Mais de 2 a 3 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;22;Piauí;11393;2019;32856;Mais de 2 a 3 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;22;Piauí;11393;2019;32856;Mais de 2 a 3 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;4.927;22;Piauí;11393;2019;32857;Mais de 3 a 5 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;22;Piauí;11393;2019;32857;Mais de 3 a 5 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;22;Piauí;11393;2019;32857;Mais de 3 a 5 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;1.139;22;Piauí;11393;2019;32858;Mais de 5 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;22;Piauí;11393;2019;32858;Mais de 5 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;22;Piauí;11393;2019;32858;Mais de 5 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;1137.059;23;Ceará;11393;2019;32851;Total;6795;Total;11393
Indicador  16.1.3.4;1572;-;23;Ceará;11393;2019;32851;Total;1;Urbana;11393
Indicador  16.1.3.4;1572;-;23;Ceará;11393;2019;32851;Total;2;Rural;11393
Indicador  16.1.3.4;1572;175.850;23;Ceará;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;23;Ceará;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;23;Ceará;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;237.649;23;Ceará;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;23;Ceará;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;23;Ceará;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;359.835;23;Ceará;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;23;Ceará;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;23;Ceará;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;144.876;23;Ceará;11393;2019;32855;Mais de 1 a 2 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;23;Ceará;11393;2019;32855;Mais de 1 a 2 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;23;Ceará;11393;2019;32855;Mais de 1 a 2 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;38.568;23;Ceará;11393;2019;32856;Mais de 2 a 3 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;23;Ceará;11393;2019;32856;Mais de 2 a 3 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;23;Ceará;11393;2019;32856;Mais de 2 a 3 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;12.626;23;Ceará;11393;2019;32857;Mais de 3 a 5 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;23;Ceará;11393;2019;32857;Mais de 3 a 5 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;23;Ceará;11393;2019;32857;Mais de 3 a 5 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;8.297;23;Ceará;11393;2019;32858;Mais de 5 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;23;Ceará;11393;2019;32858;Mais de 5 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;23;Ceará;11393;2019;32858;Mais de 5 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;425.939;24;Rio Grande do Norte;11393;2019;32851;Total;6795;Total;11393
Indicador  16.1.3.4;1572;-;24;Rio Grande do Norte;11393;2019;32851;Total;1;Urbana;11393
Indicador  16.1.3.4;1572;-;24;Rio Grande do Norte;11393;2019;32851;Total;2;Rural;11393
Indicador  16.1.3.4;1572;57.129;24;Rio Grande do Norte;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;24;Rio Grande do Norte;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;24;Rio Grande do Norte;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;71.700;24;Rio Grande do Norte;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;24;Rio Grande do Norte;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;24;Rio Grande do Norte;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;124.318;24;Rio Grande do Norte;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;24;Rio Grande do Norte;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;24;Rio Grande do Norte;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;73.563;24;Rio Grande do Norte;11393;2019;32855;Mais de 1 a 2 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;24;Rio Grande do Norte;11393;2019;32855;Mais de 1 a 2 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;24;Rio Grande do Norte;11393;2019;32855;Mais de 1 a 2 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;9.083;24;Rio Grande do Norte;11393;2019;32856;Mais de 2 a 3 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;24;Rio Grande do Norte;11393;2019;32856;Mais de 2 a 3 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;24;Rio Grande do Norte;11393;2019;32856;Mais de 2 a 3 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;8.162;24;Rio Grande do Norte;11393;2019;32857;Mais de 3 a 5 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;24;Rio Grande do Norte;11393;2019;32857;Mais de 3 a 5 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;24;Rio Grande do Norte;11393;2019;32857;Mais de 3 a 5 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;1.421;24;Rio Grande do Norte;11393;2019;32858;Mais de 5 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;24;Rio Grande do Norte;11393;2019;32858;Mais de 5 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;24;Rio Grande do Norte;11393;2019;32858;Mais de 5 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;418.954;25;Paraíba;11393;2019;32851;Total;6795;Total;11393
Indicador  16.1.3.4;1572;-;25;Paraíba;11393;2019;32851;Total;1;Urbana;11393
Indicador  16.1.3.4;1572;-;25;Paraíba;11393;2019;32851;Total;2;Rural;11393
Indicador  16.1.3.4;1572;45.167;25;Paraíba;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;25;Paraíba;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;25;Paraíba;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;90.673;25;Paraíba;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;25;Paraíba;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;25;Paraíba;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;125.854;25;Paraíba;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;25;Paraíba;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;25;Paraíba;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;62.830;25;Paraíba;11393;2019;32855;Mais de 1 a 2 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;25;Paraíba;11393;2019;32855;Mais de 1 a 2 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;25;Paraíba;11393;2019;32855;Mais de 1 a 2 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;9.367;25;Paraíba;11393;2019;32856;Mais de 2 a 3 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;25;Paraíba;11393;2019;32856;Mais de 2 a 3 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;25;Paraíba;11393;2019;32856;Mais de 2 a 3 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;2.797;25;Paraíba;11393;2019;32857;Mais de 3 a 5 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;25;Paraíba;11393;2019;32857;Mais de 3 a 5 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;25;Paraíba;11393;2019;32857;Mais de 3 a 5 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;6.874;25;Paraíba;11393;2019;32858;Mais de 5 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;25;Paraíba;11393;2019;32858;Mais de 5 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;25;Paraíba;11393;2019;32858;Mais de 5 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;1014.293;26;Pernambuco;11393;2019;32851;Total;6795;Total;11393
Indicador  16.1.3.4;1572;-;26;Pernambuco;11393;2019;32851;Total;1;Urbana;11393
Indicador  16.1.3.4;1572;-;26;Pernambuco;11393;2019;32851;Total;2;Rural;11393
Indicador  16.1.3.4;1572;140.892;26;Pernambuco;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;26;Pernambuco;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;26;Pernambuco;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;191.189;26;Pernambuco;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;26;Pernambuco;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;26;Pernambuco;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;337.488;26;Pernambuco;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;26;Pernambuco;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;26;Pernambuco;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;114.414;26;Pernambuco;11393;2019;32855;Mais de 1 a 2 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;26;Pernambuco;11393;2019;32855;Mais de 1 a 2 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;26;Pernambuco;11393;2019;32855;Mais de 1 a 2 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;32.531;26;Pernambuco;11393;2019;32856;Mais de 2 a 3 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;26;Pernambuco;11393;2019;32856;Mais de 2 a 3 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;26;Pernambuco;11393;2019;32856;Mais de 2 a 3 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;26.008;26;Pernambuco;11393;2019;32857;Mais de 3 a 5 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;26;Pernambuco;11393;2019;32857;Mais de 3 a 5 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;26;Pernambuco;11393;2019;32857;Mais de 3 a 5 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;17.427;26;Pernambuco;11393;2019;32858;Mais de 5 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;26;Pernambuco;11393;2019;32858;Mais de 5 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;26;Pernambuco;11393;2019;32858;Mais de 5 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;324.532;27;Alagoas;11393;2019;32851;Total;6795;Total;11393
Indicador  16.1.3.4;1572;-;27;Alagoas;11393;2019;32851;Total;1;Urbana;11393
Indicador  16.1.3.4;1572;-;27;Alagoas;11393;2019;32851;Total;2;Rural;11393
Indicador  16.1.3.4;1572;63.079;27;Alagoas;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;27;Alagoas;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;27;Alagoas;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;77.811;27;Alagoas;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;27;Alagoas;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;27;Alagoas;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;78.348;27;Alagoas;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;27;Alagoas;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;27;Alagoas;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;29.680;27;Alagoas;11393;2019;32855;Mais de 1 a 2 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;27;Alagoas;11393;2019;32855;Mais de 1 a 2 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;27;Alagoas;11393;2019;32855;Mais de 1 a 2 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;7.656;27;Alagoas;11393;2019;32856;Mais de 2 a 3 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;27;Alagoas;11393;2019;32856;Mais de 2 a 3 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;27;Alagoas;11393;2019;32856;Mais de 2 a 3 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;2.153;27;Alagoas;11393;2019;32857;Mais de 3 a 5 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;27;Alagoas;11393;2019;32857;Mais de 3 a 5 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;27;Alagoas;11393;2019;32857;Mais de 3 a 5 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;-;27;Alagoas;11393;2019;32858;Mais de 5 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;27;Alagoas;11393;2019;32858;Mais de 5 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;27;Alagoas;11393;2019;32858;Mais de 5 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;382.773;28;Sergipe;11393;2019;32851;Total;6795;Total;11393
Indicador  16.1.3.4;1572;-;28;Sergipe;11393;2019;32851;Total;1;Urbana;11393
Indicador  16.1.3.4;1572;-;28;Sergipe;11393;2019;32851;Total;2;Rural;11393
Indicador  16.1.3.4;1572;48.081;28;Sergipe;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;28;Sergipe;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;28;Sergipe;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;87.015;28;Sergipe;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;28;Sergipe;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;28;Sergipe;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;109.308;28;Sergipe;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;28;Sergipe;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;28;Sergipe;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;55.529;28;Sergipe;11393;2019;32855;Mais de 1 a 2 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;28;Sergipe;11393;2019;32855;Mais de 1 a 2 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;28;Sergipe;11393;2019;32855;Mais de 1 a 2 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;8.311;28;Sergipe;11393;2019;32856;Mais de 2 a 3 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;28;Sergipe;11393;2019;32856;Mais de 2 a 3 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;28;Sergipe;11393;2019;32856;Mais de 2 a 3 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;9.214;28;Sergipe;11393;2019;32857;Mais de 3 a 5 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;28;Sergipe;11393;2019;32857;Mais de 3 a 5 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;28;Sergipe;11393;2019;32857;Mais de 3 a 5 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;2.688;28;Sergipe;11393;2019;32858;Mais de 5 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;28;Sergipe;11393;2019;32858;Mais de 5 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;28;Sergipe;11393;2019;32858;Mais de 5 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;2192.625;29;Bahia;11393;2019;32851;Total;6795;Total;11393
Indicador  16.1.3.4;1572;-;29;Bahia;11393;2019;32851;Total;1;Urbana;11393
Indicador  16.1.3.4;1572;-;29;Bahia;11393;2019;32851;Total;2;Rural;11393
Indicador  16.1.3.4;1572;372.739;29;Bahia;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;29;Bahia;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;29;Bahia;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;475.525;29;Bahia;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;29;Bahia;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;29;Bahia;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;613.843;29;Bahia;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;29;Bahia;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;29;Bahia;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;271.108;29;Bahia;11393;2019;32855;Mais de 1 a 2 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;29;Bahia;11393;2019;32855;Mais de 1 a 2 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;29;Bahia;11393;2019;32855;Mais de 1 a 2 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;63.171;29;Bahia;11393;2019;32856;Mais de 2 a 3 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;29;Bahia;11393;2019;32856;Mais de 2 a 3 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;29;Bahia;11393;2019;32856;Mais de 2 a 3 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;24.828;29;Bahia;11393;2019;32857;Mais de 3 a 5 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;29;Bahia;11393;2019;32857;Mais de 3 a 5 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;29;Bahia;11393;2019;32857;Mais de 3 a 5 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;18.919;29;Bahia;11393;2019;32858;Mais de 5 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;29;Bahia;11393;2019;32858;Mais de 5 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;29;Bahia;11393;2019;32858;Mais de 5 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;2753.715;31;Minas Gerais;11393;2019;32851;Total;6795;Total;11393
Indicador  16.1.3.4;1572;-;31;Minas Gerais;11393;2019;32851;Total;1;Urbana;11393
Indicador  16.1.3.4;1572;-;31;Minas Gerais;11393;2019;32851;Total;2;Rural;11393
Indicador  16.1.3.4;1572;149.013;31;Minas Gerais;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;31;Minas Gerais;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;31;Minas Gerais;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;301.170;31;Minas Gerais;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;31;Minas Gerais;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;31;Minas Gerais;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;789.055;31;Minas Gerais;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;31;Minas Gerais;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;31;Minas Gerais;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;727.996;31;Minas Gerais;11393;2019;32855;Mais de 1 a 2 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;31;Minas Gerais;11393;2019;32855;Mais de 1 a 2 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;31;Minas Gerais;11393;2019;32855;Mais de 1 a 2 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;132.509;31;Minas Gerais;11393;2019;32856;Mais de 2 a 3 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;31;Minas Gerais;11393;2019;32856;Mais de 2 a 3 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;31;Minas Gerais;11393;2019;32856;Mais de 2 a 3 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;114.105;31;Minas Gerais;11393;2019;32857;Mais de 3 a 5 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;31;Minas Gerais;11393;2019;32857;Mais de 3 a 5 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;31;Minas Gerais;11393;2019;32857;Mais de 3 a 5 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;63.215;31;Minas Gerais;11393;2019;32858;Mais de 5 salários mínimos;6795;Total;11393
Indicador  16.1.3.4;1572;-;31;Minas Gerais;11393;2019;32858;Mais de 5 salários mínimos;1;Urbana;11393
Indicador  16.1.3.4;1572;-;31;Minas Gerais;11393;2019;32858;Mais de 5 salários mínimos;2;Rural;11393
Indicador  16.1.3.4;1572;503.005;32;Espírito Santo;11393;2019;32851;Total;6795;Total;11393
Indicador  16.1.3.4;1572;-;32;Espírito Santo;11393;2019;32851;Total;1;Urbana;11393
Indicador  16.1.3.4;1572;-;32;Espírito Santo;11393;2019;32851;Total;2;Rural;11393
Indicador  16.1.3.4;1572;19.938;32;Espírito Santo;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;32;Espírito Santo;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;32;Espírito Santo;11393;2019;32852;Sem rendimento até 1/4 do salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;61.457;32;Espírito Santo;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;6795;Total;11393
Indicador  16.1.3.4;1572;-;32;Espírito Santo;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;1;Urbana;11393
Indicador  16.1.3.4;1572;-;32;Espírito Santo;11393;2019;32853;Mais de 1/4 a 1/2 do salário mínimo;2;Rural;11393
Indicador  16.1.3.4;1572;170.926;32;Espírito Santo;11393;2019;32854;Mais de 1/2 a 1 salário mínimo;6795;Total;11393
