ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_SEXO;DESC_SEXO;SUB_INDICADOR
Indicador  4.2.2;2;96.6;35;São Paulo;4796;2022;6794;Total;4796
Indicador  4.2.2;2;95.9;35;São Paulo;4796;2022;4;Homens;4796
Indicador  4.2.2;2;97.2;35;São Paulo;4796;2022;5;Mulheres;4796
Indicador  4.2.2;2;98.9;35;São Paulo;4796;2023;6794;Total;4796
Indicador  4.2.2;2;99.1;35;São Paulo;4796;2023;4;Homens;4796
Indicador  4.2.2;2;98.6;35;São Paulo;4796;2023;5;Mulheres;4796
Indicador  4.2.2;2;95.7;41;Paraná;4796;2016;6794;Total;4796
Indicador  4.2.2;2;96.4;41;Paraná;4796;2016;4;Homens;4796
Indicador  4.2.2;2;94.9;41;Paraná;4796;2016;5;Mulheres;4796
Indicador  4.2.2;2;95.7;41;Paraná;4796;2017;6794;Total;4796
Indicador  4.2.2;2;96.6;41;Paraná;4796;2017;4;Homens;4796
Indicador  4.2.2;2;94.7;41;Paraná;4796;2017;5;Mulheres;4796
Indicador  4.2.2;2;96.9;41;Paraná;4796;2018;6794;Total;4796
Indicador  4.2.2;2;97.3;41;Paraná;4796;2018;4;Homens;4796
Indicador  4.2.2;2;96.5;41;Paraná;4796;2018;5;Mulheres;4796
Indicador  4.2.2;2;98.5;41;Paraná;4796;2019;6794;Total;4796
Indicador  4.2.2;2;99.0;41;Paraná;4796;2019;4;Homens;4796
Indicador  4.2.2;2;97.9;41;Paraná;4796;2019;5;Mulheres;4796
Indicador  4.2.2;2;97.3;41;Paraná;4796;2022;6794;Total;4796
Indicador  4.2.2;2;99.0;41;Paraná;4796;2022;4;Homens;4796
Indicador  4.2.2;2;95.5;41;Paraná;4796;2022;5;Mulheres;4796
Indicador  4.2.2;2;98.1;41;Paraná;4796;2023;6794;Total;4796
Indicador  4.2.2;2;98.3;41;Paraná;4796;2023;4;Homens;4796
Indicador  4.2.2;2;97.9;41;Paraná;4796;2023;5;Mulheres;4796
Indicador  4.2.2;2;96.4;42;Santa Catarina;4796;2016;6794;Total;4796
Indicador  4.2.2;2;95.6;42;Santa Catarina;4796;2016;4;Homens;4796
Indicador  4.2.2;2;97.1;42;Santa Catarina;4796;2016;5;Mulheres;4796
Indicador  4.2.2;2;96.8;42;Santa Catarina;4796;2017;6794;Total;4796
Indicador  4.2.2;2;96.1;42;Santa Catarina;4796;2017;4;Homens;4796
Indicador  4.2.2;2;97.5;42;Santa Catarina;4796;2017;5;Mulheres;4796
Indicador  4.2.2;2;97.5;42;Santa Catarina;4796;2018;6794;Total;4796
Indicador  4.2.2;2;97.2;42;Santa Catarina;4796;2018;4;Homens;4796
Indicador  4.2.2;2;97.7;42;Santa Catarina;4796;2018;5;Mulheres;4796
Indicador  4.2.2;2;98.2;42;Santa Catarina;4796;2019;6794;Total;4796
Indicador  4.2.2;2;97.9;42;Santa Catarina;4796;2019;4;Homens;4796
Indicador  4.2.2;2;98.6;42;Santa Catarina;4796;2019;5;Mulheres;4796
Indicador  4.2.2;2;96.4;42;Santa Catarina;4796;2022;6794;Total;4796
