ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_SET_ATIV;DESC_SET_ATIV;SUB_INDICADOR
Indicador  6.4.1;1618;283.63;43;Rio Grande do Sul;10564;2011;13;Serviços;10564
Indicador  6.4.1;1618;0.42;43;Rio Grande do Sul;10564;2011;45985;Agropecuária;10564
Indicador  6.4.1;1618;24.08;43;Rio Grande do Sul;10564;2012;100374;Total;10564
Indicador  6.4.1;1618;163.99;43;Rio Grande do Sul;10564;2012;46522;Indústria;10564
Indicador  6.4.1;1618;287.74;43;Rio Grande do Sul;10564;2012;13;Serviços;10564
Indicador  6.4.1;1618;0.44;43;Rio Grande do Sul;10564;2012;45985;Agropecuária;10564
Indicador  6.4.1;1618;25.23;43;Rio Grande do Sul;10564;2013;100374;Total;10564
Indicador  6.4.1;1618;171.11;43;Rio Grande do Sul;10564;2013;46522;Indústria;10564
Indicador  6.4.1;1618;289.32;43;Rio Grande do Sul;10564;2013;13;Serviços;10564
Indicador  6.4.1;1618;0.48;43;Rio Grande do Sul;10564;2013;45985;Agropecuária;10564
Indicador  6.4.1;1618;30.10;43;Rio Grande do Sul;10564;2014;100374;Total;10564
Indicador  6.4.1;1618;159.37;43;Rio Grande do Sul;10564;2014;46522;Indústria;10564
Indicador  6.4.1;1618;292.16;43;Rio Grande do Sul;10564;2014;13;Serviços;10564
Indicador  6.4.1;1618;0.58;43;Rio Grande do Sul;10564;2014;45985;Agropecuária;10564
Indicador  6.4.1;1618;25.75;43;Rio Grande do Sul;10564;2015;100374;Total;10564
Indicador  6.4.1;1618;145.08;43;Rio Grande do Sul;10564;2015;46522;Indústria;10564
Indicador  6.4.1;1618;279.04;43;Rio Grande do Sul;10564;2015;13;Serviços;10564
Indicador  6.4.1;1618;0.47;43;Rio Grande do Sul;10564;2015;45985;Agropecuária;10564
Indicador  6.4.1;1618;24.09;43;Rio Grande do Sul;10564;2016;100374;Total;10564
Indicador  6.4.1;1618;143.56;43;Rio Grande do Sul;10564;2016;46522;Indústria;10564
Indicador  6.4.1;1618;273.52;43;Rio Grande do Sul;10564;2016;13;Serviços;10564
Indicador  6.4.1;1618;0.47;43;Rio Grande do Sul;10564;2016;45985;Agropecuária;10564
Indicador  6.4.1;1618;27.03;43;Rio Grande do Sul;10564;2017;100374;Total;10564
Indicador  6.4.1;1618;183.09;43;Rio Grande do Sul;10564;2017;46522;Indústria;10564
Indicador  6.4.1;1618;276.51;43;Rio Grande do Sul;10564;2017;13;Serviços;10564
Indicador  6.4.1;1618;0.51;43;Rio Grande do Sul;10564;2017;45985;Agropecuária;10564
Indicador  6.4.1;1618;26.11;43;Rio Grande do Sul;10564;2018;100374;Total;10564
Indicador  6.4.1;1618;182.60;43;Rio Grande do Sul;10564;2018;46522;Indústria;10564
Indicador  6.4.1;1618;282.76;43;Rio Grande do Sul;10564;2018;13;Serviços;10564
Indicador  6.4.1;1618;0.47;43;Rio Grande do Sul;10564;2018;45985;Agropecuária;10564
Indicador  6.4.1;1618;50.76;50;Mato Grosso do Sul;10564;2010;100374;Total;10564
Indicador  6.4.1;1618;67.99;50;Mato Grosso do Sul;10564;2010;46522;Indústria;10564
Indicador  6.4.1;1618;220.04;50;Mato Grosso do Sul;10564;2010;13;Serviços;10564
Indicador  6.4.1;1618;5.71;50;Mato Grosso do Sul;10564;2010;45985;Agropecuária;10564
Indicador  6.4.1;1618;52.47;50;Mato Grosso do Sul;10564;2011;100374;Total;10564
Indicador  6.4.1;1618;73.11;50;Mato Grosso do Sul;10564;2011;46522;Indústria;10564
Indicador  6.4.1;1618;227.97;50;Mato Grosso do Sul;10564;2011;13;Serviços;10564
Indicador  6.4.1;1618;5.33;50;Mato Grosso do Sul;10564;2011;45985;Agropecuária;10564
Indicador  6.4.1;1618;53.54;50;Mato Grosso do Sul;10564;2012;100374;Total;10564
Indicador  6.4.1;1618;65.11;50;Mato Grosso do Sul;10564;2012;46522;Indústria;10564
Indicador  6.4.1;1618;236.80;50;Mato Grosso do Sul;10564;2012;13;Serviços;10564
Indicador  6.4.1;1618;5.42;50;Mato Grosso do Sul;10564;2012;45985;Agropecuária;10564
Indicador  6.4.1;1618;54.36;50;Mato Grosso do Sul;10564;2013;100374;Total;10564
Indicador  6.4.1;1618;59.84;50;Mato Grosso do Sul;10564;2013;46522;Indústria;10564
Indicador  6.4.1;1618;239.37;50;Mato Grosso do Sul;10564;2013;13;Serviços;10564
Indicador  6.4.1;1618;5.39;50;Mato Grosso do Sul;10564;2013;45985;Agropecuária;10564
Indicador  6.4.1;1618;57.46;50;Mato Grosso do Sul;10564;2014;100374;Total;10564
Indicador  6.4.1;1618;54.64;50;Mato Grosso do Sul;10564;2014;46522;Indústria;10564
Indicador  6.4.1;1618;242.44;50;Mato Grosso do Sul;10564;2014;13;Serviços;10564
Indicador  6.4.1;1618;5.79;50;Mato Grosso do Sul;10564;2014;45985;Agropecuária;10564
Indicador  6.4.1;1618;56.62;50;Mato Grosso do Sul;10564;2015;100374;Total;10564
Indicador  6.4.1;1618;53.76;50;Mato Grosso do Sul;10564;2015;46522;Indústria;10564
Indicador  6.4.1;1618;233.59;50;Mato Grosso do Sul;10564;2015;13;Serviços;10564
Indicador  6.4.1;1618;5.74;50;Mato Grosso do Sul;10564;2015;45985;Agropecuária;10564
Indicador  6.4.1;1618;55.03;50;Mato Grosso do Sul;10564;2016;100374;Total;10564
Indicador  6.4.1;1618;52.58;50;Mato Grosso do Sul;10564;2016;46522;Indústria;10564
Indicador  6.4.1;1618;227.52;50;Mato Grosso do Sul;10564;2016;13;Serviços;10564
Indicador  6.4.1;1618;5.66;50;Mato Grosso do Sul;10564;2016;45985;Agropecuária;10564
Indicador  6.4.1;1618;58.58;50;Mato Grosso do Sul;10564;2017;100374;Total;10564
Indicador  6.4.1;1618;64.64;50;Mato Grosso do Sul;10564;2017;46522;Indústria;10564
Indicador  6.4.1;1618;224.78;50;Mato Grosso do Sul;10564;2017;13;Serviços;10564
Indicador  6.4.1;1618;5.83;50;Mato Grosso do Sul;10564;2017;45985;Agropecuária;10564
Indicador  6.4.1;1618;49.34;50;Mato Grosso do Sul;10564;2018;100374;Total;10564
Indicador  6.4.1;1618;39.87;50;Mato Grosso do Sul;10564;2018;46522;Indústria;10564
Indicador  6.4.1;1618;226.01;50;Mato Grosso do Sul;10564;2018;13;Serviços;10564
Indicador  6.4.1;1618;5.15;50;Mato Grosso do Sul;10564;2018;45985;Agropecuária;10564
Indicador  6.4.1;1618;46.29;51;Mato Grosso;10564;2010;100374;Total;10564
Indicador  6.4.1;1618;163.47;51;Mato Grosso;10564;2010;46522;Indústria;10564
Indicador  6.4.1;1618;196.93;51;Mato Grosso;10564;2010;13;Serviços;10564
Indicador  6.4.1;1618;2.83;51;Mato Grosso;10564;2010;45985;Agropecuária;10564
Indicador  6.4.1;1618;48.87;51;Mato Grosso;10564;2011;100374;Total;10564
Indicador  6.4.1;1618;146.71;51;Mato Grosso;10564;2011;46522;Indústria;10564
Indicador  6.4.1;1618;200.43;51;Mato Grosso;10564;2011;13;Serviços;10564
Indicador  6.4.1;1618;3.08;51;Mato Grosso;10564;2011;45985;Agropecuária;10564
Indicador  6.4.1;1618;52.39;51;Mato Grosso;10564;2012;100374;Total;10564
Indicador  6.4.1;1618;159.55;51;Mato Grosso;10564;2012;46522;Indústria;10564
Indicador  6.4.1;1618;209.25;51;Mato Grosso;10564;2012;13;Serviços;10564
Indicador  6.4.1;1618;3.05;51;Mato Grosso;10564;2012;45985;Agropecuária;10564
Indicador  6.4.1;1618;55.99;51;Mato Grosso;10564;2013;100374;Total;10564
Indicador  6.4.1;1618;152.55;51;Mato Grosso;10564;2013;46522;Indústria;10564
Indicador  6.4.1;1618;216.23;51;Mato Grosso;10564;2013;13;Serviços;10564
Indicador  6.4.1;1618;2.80;51;Mato Grosso;10564;2013;45985;Agropecuária;10564
Indicador  6.4.1;1618;55.25;51;Mato Grosso;10564;2014;100374;Total;10564
Indicador  6.4.1;1618;162.90;51;Mato Grosso;10564;2014;46522;Indústria;10564
Indicador  6.4.1;1618;217.80;51;Mato Grosso;10564;2014;13;Serviços;10564
Indicador  6.4.1;1618;2.56;51;Mato Grosso;10564;2014;45985;Agropecuária;10564
Indicador  6.4.1;1618;50.55;51;Mato Grosso;10564;2015;100374;Total;10564
Indicador  6.4.1;1618;169.16;51;Mato Grosso;10564;2015;46522;Indústria;10564
Indicador  6.4.1;1618;207.29;51;Mato Grosso;10564;2015;13;Serviços;10564
Indicador  6.4.1;1618;2.33;51;Mato Grosso;10564;2015;45985;Agropecuária;10564
Indicador  6.4.1;1618;44.45;51;Mato Grosso;10564;2016;100374;Total;10564
Indicador  6.4.1;1618;165.04;51;Mato Grosso;10564;2016;46522;Indústria;10564
Indicador  6.4.1;1618;201.00;51;Mato Grosso;10564;2016;13;Serviços;10564
Indicador  6.4.1;1618;2.18;51;Mato Grosso;10564;2016;45985;Agropecuária;10564
Indicador  6.4.1;1618;47.93;51;Mato Grosso;10564;2017;100374;Total;10564
Indicador  6.4.1;1618;157.14;51;Mato Grosso;10564;2017;46522;Indústria;10564
Indicador  6.4.1;1618;205.36;51;Mato Grosso;10564;2017;13;Serviços;10564
Indicador  6.4.1;1618;2.09;51;Mato Grosso;10564;2017;45985;Agropecuária;10564
Indicador  6.4.1;1618;47.07;51;Mato Grosso;10564;2018;100374;Total;10564
Indicador  6.4.1;1618;157.81;51;Mato Grosso;10564;2018;46522;Indústria;10564
Indicador  6.4.1;1618;207.75;51;Mato Grosso;10564;2018;13;Serviços;10564
Indicador  6.4.1;1618;2.22;51;Mato Grosso;10564;2018;45985;Agropecuária;10564
Indicador  6.4.1;1618;54.17;52;Goiás;10564;2010;100374;Total;10564
Indicador  6.4.1;1618;117.18;52;Goiás;10564;2010;46522;Indústria;10564
Indicador  6.4.1;1618;255.91;52;Goiás;10564;2010;13;Serviços;10564
Indicador  6.4.1;1618;3.42;52;Goiás;10564;2010;45985;Agropecuária;10564
Indicador  6.4.1;1618;56.57;52;Goiás;10564;2011;100374;Total;10564
Indicador  6.4.1;1618;101.53;52;Goiás;10564;2011;46522;Indústria;10564
Indicador  6.4.1;1618;262.77;52;Goiás;10564;2011;13;Serviços;10564
Indicador  6.4.1;1618;3.60;52;Goiás;10564;2011;45985;Agropecuária;10564
Indicador  6.4.1;1618;53.98;52;Goiás;10564;2012;100374;Total;10564
Indicador  6.4.1;1618;98.61;52;Goiás;10564;2012;46522;Indústria;10564
Indicador  6.4.1;1618;273.13;52;Goiás;10564;2012;13;Serviços;10564
Indicador  6.4.1;1618;3.25;52;Goiás;10564;2012;45985;Agropecuária;10564
Indicador  6.4.1;1618;58.90;52;Goiás;10564;2013;100374;Total;10564
Indicador  6.4.1;1618;98.90;52;Goiás;10564;2013;46522;Indústria;10564
Indicador  6.4.1;1618;270.24;52;Goiás;10564;2013;13;Serviços;10564
Indicador  6.4.1;1618;3.67;52;Goiás;10564;2013;45985;Agropecuária;10564
Indicador  6.4.1;1618;55.03;52;Goiás;10564;2014;100374;Total;10564
Indicador  6.4.1;1618;97.85;52;Goiás;10564;2014;46522;Indústria;10564
Indicador  6.4.1;1618;271.23;52;Goiás;10564;2014;13;Serviços;10564
Indicador  6.4.1;1618;3.20;52;Goiás;10564;2014;45985;Agropecuária;10564
Indicador  6.4.1;1618;49.26;52;Goiás;10564;2015;100374;Total;10564
Indicador  6.4.1;1618;101.19;52;Goiás;10564;2015;46522;Indústria;10564
Indicador  6.4.1;1618;255.86;52;Goiás;10564;2015;13;Serviços;10564
Indicador  6.4.1;1618;2.76;52;Goiás;10564;2015;45985;Agropecuária;10564
Indicador  6.4.1;1618;45.13;52;Goiás;10564;2016;100374;Total;10564
Indicador  6.4.1;1618;97.89;52;Goiás;10564;2016;46522;Indústria;10564
Indicador  6.4.1;1618;244.81;52;Goiás;10564;2016;13;Serviços;10564
Indicador  6.4.1;1618;2.44;52;Goiás;10564;2016;45985;Agropecuária;10564
Indicador  6.4.1;1618;46.86;52;Goiás;10564;2017;100374;Total;10564
Indicador  6.4.1;1618;92.88;52;Goiás;10564;2017;46522;Indústria;10564
Indicador  6.4.1;1618;243.48;52;Goiás;10564;2017;13;Serviços;10564
Indicador  6.4.1;1618;2.65;52;Goiás;10564;2017;45985;Agropecuária;10564
Indicador  6.4.1;1618;48.23;52;Goiás;10564;2018;100374;Total;10564
Indicador  6.4.1;1618;95.68;52;Goiás;10564;2018;46522;Indústria;10564
Indicador  6.4.1;1618;244.07;52;Goiás;10564;2018;13;Serviços;10564
Indicador  6.4.1;1618;2.74;52;Goiás;10564;2018;45985;Agropecuária;10564
Indicador  6.4.1;1618;551.23;53;Distrito Federal;10564;2010;100374;Total;10564
Indicador  6.4.1;1618;626.18;53;Distrito Federal;10564;2010;46522;Indústria;10564
Indicador  6.4.1;1618;986.49;53;Distrito Federal;10564;2010;13;Serviços;10564
Indicador  6.4.1;1618;-0.44;53;Distrito Federal;10564;2010;45985;Agropecuária;10564
Indicador  6.4.1;1618;585.91;53;Distrito Federal;10564;2011;100374;Total;10564
Indicador  6.4.1;1618;675.20;53;Distrito Federal;10564;2011;46522;Indústria;10564
Indicador  6.4.1;1618;999.83;53;Distrito Federal;10564;2011;13;Serviços;10564
Indicador  6.4.1;1618;-1.19;53;Distrito Federal;10564;2011;45985;Agropecuária;10564
Indicador  6.4.1;1618;530.57;53;Distrito Federal;10564;2012;100374;Total;10564
Indicador  6.4.1;1618;437.10;53;Distrito Federal;10564;2012;46522;Indústria;10564
Indicador  6.4.1;1618;989.27;53;Distrito Federal;10564;2012;13;Serviços;10564
Indicador  6.4.1;1618;-0.86;53;Distrito Federal;10564;2012;45985;Agropecuária;10564
Indicador  6.4.1;1618;583.71;53;Distrito Federal;10564;2013;100374;Total;10564
Indicador  6.4.1;1618;699.87;53;Distrito Federal;10564;2013;46522;Indústria;10564
Indicador  6.4.1;1618;972.86;53;Distrito Federal;10564;2013;13;Serviços;10564
Indicador  6.4.1;1618;-0.97;53;Distrito Federal;10564;2013;45985;Agropecuária;10564
Indicador  6.4.1;1618;540.53;53;Distrito Federal;10564;2014;100374;Total;10564
Indicador  6.4.1;1618;624.55;53;Distrito Federal;10564;2014;46522;Indústria;10564
Indicador  6.4.1;1618;974.51;53;Distrito Federal;10564;2014;13;Serviços;10564
Indicador  6.4.1;1618;-1.54;53;Distrito Federal;10564;2014;45985;Agropecuária;10564
Indicador  6.4.1;1618;516.87;53;Distrito Federal;10564;2015;100374;Total;10564
Indicador  6.4.1;1618;688.28;53;Distrito Federal;10564;2015;46522;Indústria;10564
Indicador  6.4.1;1618;953.45;53;Distrito Federal;10564;2015;13;Serviços;10564
Indicador  6.4.1;1618;-0.82;53;Distrito Federal;10564;2015;45985;Agropecuária;10564
Indicador  6.4.1;1618;446.75;53;Distrito Federal;10564;2016;100374;Total;10564
Indicador  6.4.1;1618;701.29;53;Distrito Federal;10564;2016;46522;Indústria;10564
Indicador  6.4.1;1618;938.77;53;Distrito Federal;10564;2016;13;Serviços;10564
Indicador  6.4.1;1618;-0.55;53;Distrito Federal;10564;2016;45985;Agropecuária;10564
Indicador  6.4.1;1618;463.64;53;Distrito Federal;10564;2017;100374;Total;10564
Indicador  6.4.1;1618;665.35;53;Distrito Federal;10564;2017;46522;Indústria;10564
Indicador  6.4.1;1618;925.91;53;Distrito Federal;10564;2017;13;Serviços;10564
Indicador  6.4.1;1618;-1.04;53;Distrito Federal;10564;2017;45985;Agropecuária;10564
Indicador  6.4.1;1618;519.22;53;Distrito Federal;10564;2018;100374;Total;10564
Indicador  6.4.1;1618;720.66;53;Distrito Federal;10564;2018;46522;Indústria;10564
Indicador  6.4.1;1618;960.15;53;Distrito Federal;10564;2018;13;Serviços;10564
Indicador  6.4.1;1618;-1.41;53;Distrito Federal;10564;2018;45985;Agropecuária;10564
Indicador  6.4.1;1767;24.29;1;Brasil;12771;2010;100374;Total;12771
Indicador  6.4.1;1767;37.80;1;Brasil;12771;2010;46522;Indústria;12771
Indicador  6.4.1;1767;73.41;1;Brasil;12771;2010;13;Serviços;12771
Indicador  6.4.1;1767;0.47;1;Brasil;12771;2010;45985;Agropecuária;12771
Indicador  6.4.1;1767;25.18;1;Brasil;12771;2011;100374;Total;12771
Indicador  6.4.1;1767;37.92;1;Brasil;12771;2011;46522;Indústria;12771
Indicador  6.4.1;1767;75.22;1;Brasil;12771;2011;13;Serviços;12771
Indicador  6.4.1;1767;0.49;1;Brasil;12771;2011;45985;Agropecuária;12771
Indicador  6.4.1;1767;23.26;1;Brasil;12771;2012;100374;Total;12771
Indicador  6.4.1;1767;36.49;1;Brasil;12771;2012;46522;Indústria;12771
Indicador  6.4.1;1767;76.70;1;Brasil;12771;2012;13;Serviços;12771
Indicador  6.4.1;1767;0.42;1;Brasil;12771;2012;45985;Agropecuária;12771
Indicador  6.4.1;1767;25.08;1;Brasil;12771;2013;100374;Total;12771
Indicador  6.4.1;1767;35.88;1;Brasil;12771;2013;46522;Indústria;12771
Indicador  6.4.1;1767;76.15;1;Brasil;12771;2013;13;Serviços;12771
Indicador  6.4.1;1767;0.48;1;Brasil;12771;2013;45985;Agropecuária;12771
Indicador  6.4.1;1767;24.43;1;Brasil;12771;2014;100374;Total;12771
Indicador  6.4.1;1767;34.02;1;Brasil;12771;2014;46522;Indústria;12771
Indicador  6.4.1;1767;76.14;1;Brasil;12771;2014;13;Serviços;12771
Indicador  6.4.1;1767;0.47;1;Brasil;12771;2014;45985;Agropecuária;12771
Indicador  6.4.1;1767;22.55;1;Brasil;12771;2015;100374;Total;12771
Indicador  6.4.1;1767;32.99;1;Brasil;12771;2015;46522;Indústria;12771
Indicador  6.4.1;1767;73.13;1;Brasil;12771;2015;13;Serviços;12771
Indicador  6.4.1;1767;0.43;1;Brasil;12771;2015;45985;Agropecuária;12771
Indicador  6.4.1;1767;21.83;1;Brasil;12771;2016;100374;Total;12771
Indicador  6.4.1;1767;34.24;1;Brasil;12771;2016;46522;Indústria;12771
Indicador  6.4.1;1767;70.96;1;Brasil;12771;2016;13;Serviços;12771
Indicador  6.4.1;1767;0.42;1;Brasil;12771;2016;45985;Agropecuária;12771
Indicador  6.4.1;1767;22.81;1;Brasil;12771;2017;100374;Total;12771
Indicador  6.4.1;1767;35.11;1;Brasil;12771;2017;46522;Indústria;12771
Indicador  6.4.1;1767;70.84;1;Brasil;12771;2017;13;Serviços;12771
Indicador  6.4.1;1767;0.44;1;Brasil;12771;2017;45985;Agropecuária;12771
Indicador  6.4.1;1767;23.42;1;Brasil;12771;2018;100374;Total;12771
Indicador  6.4.1;1767;34.73;1;Brasil;12771;2018;46522;Indústria;12771
Indicador  6.4.1;1767;76.99;1;Brasil;12771;2018;13;Serviços;12771
Indicador  6.4.1;1767;0.45;1;Brasil;12771;2018;45985;Agropecuária;12771
Indicador  6.4.1;1767;14.22;11;Rondônia;12771;2010;100374;Total;12771
Indicador  6.4.1;1767;91.46;11;Rondônia;12771;2010;46522;Indústria;12771
Indicador  6.4.1;1767;42.37;11;Rondônia;12771;2010;13;Serviços;12771
Indicador  6.4.1;1767;1.93;11;Rondônia;12771;2010;45985;Agropecuária;12771
Indicador  6.4.1;1767;14.09;11;Rondônia;12771;2011;100374;Total;12771
Indicador  6.4.1;1767;96.57;11;Rondônia;12771;2011;46522;Indústria;12771
Indicador  6.4.1;1767;43.57;11;Rondônia;12771;2011;13;Serviços;12771
Indicador  6.4.1;1767;1.74;11;Rondônia;12771;2011;45985;Agropecuária;12771
Indicador  6.4.1;1767;14.76;11;Rondônia;12771;2012;100374;Total;12771
Indicador  6.4.1;1767;94.65;11;Rondônia;12771;2012;46522;Indústria;12771
Indicador  6.4.1;1767;44.27;11;Rondônia;12771;2012;13;Serviços;12771
Indicador  6.4.1;1767;1.81;11;Rondônia;12771;2012;45985;Agropecuária;12771
Indicador  6.4.1;1767;14.87;11;Rondônia;12771;2013;100374;Total;12771
Indicador  6.4.1;1767;90.54;11;Rondônia;12771;2013;46522;Indústria;12771
Indicador  6.4.1;1767;41.65;11;Rondônia;12771;2013;13;Serviços;12771
Indicador  6.4.1;1767;2.03;11;Rondônia;12771;2013;45985;Agropecuária;12771
Indicador  6.4.1;1767;14.77;11;Rondônia;12771;2014;100374;Total;12771
Indicador  6.4.1;1767;82.72;11;Rondônia;12771;2014;46522;Indústria;12771
Indicador  6.4.1;1767;42.24;11;Rondônia;12771;2014;13;Serviços;12771
Indicador  6.4.1;1767;2.01;11;Rondônia;12771;2014;45985;Agropecuária;12771
Indicador  6.4.1;1767;12.58;11;Rondônia;12771;2015;100374;Total;12771
Indicador  6.4.1;1767;75.12;11;Rondônia;12771;2015;46522;Indústria;12771
Indicador  6.4.1;1767;40.95;11;Rondônia;12771;2015;13;Serviços;12771
Indicador  6.4.1;1767;1.67;11;Rondônia;12771;2015;45985;Agropecuária;12771
Indicador  6.4.1;1767;11.51;11;Rondônia;12771;2016;100374;Total;12771
Indicador  6.4.1;1767;74.07;11;Rondônia;12771;2016;46522;Indústria;12771
Indicador  6.4.1;1767;39.37;11;Rondônia;12771;2016;13;Serviços;12771
Indicador  6.4.1;1767;1.58;11;Rondônia;12771;2016;45985;Agropecuária;12771
Indicador  6.4.1;1767;11.99;11;Rondônia;12771;2017;100374;Total;12771
Indicador  6.4.1;1767;68.45;11;Rondônia;12771;2017;46522;Indústria;12771
Indicador  6.4.1;1767;39.63;11;Rondônia;12771;2017;13;Serviços;12771
Indicador  6.4.1;1767;1.78;11;Rondônia;12771;2017;45985;Agropecuária;12771
Indicador  6.4.1;1767;11.26;11;Rondônia;12771;2018;100374;Total;12771
Indicador  6.4.1;1767;72.14;11;Rondônia;12771;2018;46522;Indústria;12771
Indicador  6.4.1;1767;41.61;11;Rondônia;12771;2018;13;Serviços;12771
Indicador  6.4.1;1767;1.63;11;Rondônia;12771;2018;45985;Agropecuária;12771
Indicador  6.4.1;1767;22.67;12;Acre;12771;2010;100374;Total;12771
Indicador  6.4.1;1767;89.60;12;Acre;12771;2010;46522;Indústria;12771
Indicador  6.4.1;1767;31.92;12;Acre;12771;2010;13;Serviços;12771
Indicador  6.4.1;1767;5.56;12;Acre;12771;2010;45985;Agropecuária;12771
Indicador  6.4.1;1767;23.28;12;Acre;12771;2011;100374;Total;12771
Indicador  6.4.1;1767;85.53;12;Acre;12771;2011;46522;Indústria;12771
Indicador  6.4.1;1767;32.37;12;Acre;12771;2011;13;Serviços;12771
Indicador  6.4.1;1767;5.79;12;Acre;12771;2011;45985;Agropecuária;12771
Indicador  6.4.1;1767;24.25;12;Acre;12771;2012;100374;Total;12771
Indicador  6.4.1;1767;94.51;12;Acre;12771;2012;46522;Indústria;12771
Indicador  6.4.1;1767;33.53;12;Acre;12771;2012;13;Serviços;12771
Indicador  6.4.1;1767;6.05;12;Acre;12771;2012;45985;Agropecuária;12771
Indicador  6.4.1;1767;24.31;12;Acre;12771;2013;100374;Total;12771
Indicador  6.4.1;1767;92.32;12;Acre;12771;2013;46522;Indústria;12771
Indicador  6.4.1;1767;33.53;12;Acre;12771;2013;13;Serviços;12771
Indicador  6.4.1;1767;6.22;12;Acre;12771;2013;45985;Agropecuária;12771
Indicador  6.4.1;1767;24.77;12;Acre;12771;2014;100374;Total;12771
Indicador  6.4.1;1767;99.96;12;Acre;12771;2014;46522;Indústria;12771
Indicador  6.4.1;1767;33.68;12;Acre;12771;2014;13;Serviços;12771
Indicador  6.4.1;1767;6.78;12;Acre;12771;2014;45985;Agropecuária;12771
Indicador  6.4.1;1767;23.12;12;Acre;12771;2015;100374;Total;12771
Indicador  6.4.1;1767;87.58;12;Acre;12771;2015;46522;Indústria;12771
Indicador  6.4.1;1767;32.61;12;Acre;12771;2015;13;Serviços;12771
Indicador  6.4.1;1767;6.01;12;Acre;12771;2015;45985;Agropecuária;12771
Indicador  6.4.1;1767;22.23;12;Acre;12771;2016;100374;Total;12771
Indicador  6.4.1;1767;91.85;12;Acre;12771;2016;46522;Indústria;12771
Indicador  6.4.1;1767;31.34;12;Acre;12771;2016;13;Serviços;12771
Indicador  6.4.1;1767;5.89;12;Acre;12771;2016;45985;Agropecuária;12771
Indicador  6.4.1;1767;22.55;12;Acre;12771;2017;100374;Total;12771
Indicador  6.4.1;1767;97.50;12;Acre;12771;2017;46522;Indústria;12771
Indicador  6.4.1;1767;31.52;12;Acre;12771;2017;13;Serviços;12771
Indicador  6.4.1;1767;5.53;12;Acre;12771;2017;45985;Agropecuária;12771
Indicador  6.4.1;1767;21.69;12;Acre;12771;2018;100374;Total;12771
Indicador  6.4.1;1767;105.07;12;Acre;12771;2018;46522;Indústria;12771
Indicador  6.4.1;1767;30.61;12;Acre;12771;2018;13;Serviços;12771
Indicador  6.4.1;1767;4.68;12;Acre;12771;2018;45985;Agropecuária;12771
Indicador  6.4.1;1767;24.36;13;Amazonas;12771;2010;100374;Total;12771
Indicador  6.4.1;1767;15.36;13;Amazonas;12771;2010;46522;Indústria;12771
Indicador  6.4.1;1767;40.93;13;Amazonas;12771;2010;13;Serviços;12771
Indicador  6.4.1;1767;17.47;13;Amazonas;12771;2010;45985;Agropecuária;12771
Indicador  6.4.1;1767;25.89;13;Amazonas;12771;2011;100374;Total;12771
Indicador  6.4.1;1767;16.81;13;Amazonas;12771;2011;46522;Indústria;12771
Indicador  6.4.1;1767;41.63;13;Amazonas;12771;2011;13;Serviços;12771
Indicador  6.4.1;1767;23.15;13;Amazonas;12771;2011;45985;Agropecuária;12771
Indicador  6.4.1;1767;26.06;13;Amazonas;12771;2012;100374;Total;12771
Indicador  6.4.1;1767;16.55;13;Amazonas;12771;2012;46522;Indústria;12771
Indicador  6.4.1;1767;42.69;13;Amazonas;12771;2012;13;Serviços;12771
Indicador  6.4.1;1767;21.19;13;Amazonas;12771;2012;45985;Agropecuária;12771
Indicador  6.4.1;1767;26.52;13;Amazonas;12771;2013;100374;Total;12771
Indicador  6.4.1;1767;17.25;13;Amazonas;12771;2013;46522;Indústria;12771
Indicador  6.4.1;1767;41.37;13;Amazonas;12771;2013;13;Serviços;12771
Indicador  6.4.1;1767;24.36;13;Amazonas;12771;2013;45985;Agropecuária;12771
Indicador  6.4.1;1767;26.22;13;Amazonas;12771;2014;100374;Total;12771
Indicador  6.4.1;1767;16.28;13;Amazonas;12771;2014;46522;Indústria;12771
Indicador  6.4.1;1767;42.13;13;Amazonas;12771;2014;13;Serviços;12771
Indicador  6.4.1;1767;22.38;13;Amazonas;12771;2014;45985;Agropecuária;12771
Indicador  6.4.1;1767;25.97;13;Amazonas;12771;2015;100374;Total;12771
Indicador  6.4.1;1767;14.74;13;Amazonas;12771;2015;46522;Indústria;12771
Indicador  6.4.1;1767;40.44;13;Amazonas;12771;2015;13;Serviços;12771
Indicador  6.4.1;1767;37.35;13;Amazonas;12771;2015;45985;Agropecuária;12771
Indicador  6.4.1;1767;46.44;13;Amazonas;12771;2016;100374;Total;12771
Indicador  6.4.1;1767;39.49;13;Amazonas;12771;2016;46522;Indústria;12771
Indicador  6.4.1;1767;38.24;13;Amazonas;12771;2016;13;Serviços;12771
Indicador  6.4.1;1767;119.56;13;Amazonas;12771;2016;45985;Agropecuária;12771
Indicador  6.4.1;1767;40.50;13;Amazonas;12771;2017;100374;Total;12771
Indicador  6.4.1;1767;49.41;13;Amazonas;12771;2017;46522;Indústria;12771
Indicador  6.4.1;1767;39.19;13;Amazonas;12771;2017;13;Serviços;12771
Indicador  6.4.1;1767;25.12;13;Amazonas;12771;2017;45985;Agropecuária;12771
Indicador  6.4.1;1767;35.12;13;Amazonas;12771;2018;100374;Total;12771
Indicador  6.4.1;1767;30.24;13;Amazonas;12771;2018;46522;Indústria;12771
