ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_IDADE;DESC_IDADE;CODG_SIT_DOM;DESC_SIT_DOM;SUB_INDICADOR
Indicador  16.1.3.1;1572;-;25;Paraíba;11393;2019;33061;18 a 29 anos;2;Rural;11393
Indicador  16.1.3.1;1572;72.140;25;Paraíba;11393;2019;3299;30 a 39 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;25;Paraíba;11393;2019;3299;30 a 39 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;25;Paraíba;11393;2019;3299;30 a 39 anos;2;Rural;11393
Indicador  16.1.3.1;1572;125.950;25;Paraíba;11393;2019;99127;40 a 59 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;25;Paraíba;11393;2019;99127;40 a 59 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;25;Paraíba;11393;2019;99127;40 a 59 anos;2;Rural;11393
Indicador  16.1.3.1;1572;54.374;25;Paraíba;11393;2019;3302;60 anos ou mais;6795;Total;11393
Indicador  16.1.3.1;1572;-;25;Paraíba;11393;2019;3302;60 anos ou mais;1;Urbana;11393
Indicador  16.1.3.1;1572;-;25;Paraíba;11393;2019;3302;60 anos ou mais;2;Rural;11393
Indicador  16.1.3.1;1572;1014.293;26;Pernambuco;11393;2019;95253;Total;6795;Total;11393
Indicador  16.1.3.1;1572;-;26;Pernambuco;11393;2019;95253;Total;1;Urbana;11393
Indicador  16.1.3.1;1572;-;26;Pernambuco;11393;2019;95253;Total;2;Rural;11393
Indicador  16.1.3.1;1572;298.889;26;Pernambuco;11393;2019;33061;18 a 29 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;26;Pernambuco;11393;2019;33061;18 a 29 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;26;Pernambuco;11393;2019;33061;18 a 29 anos;2;Rural;11393
Indicador  16.1.3.1;1572;186.874;26;Pernambuco;11393;2019;3299;30 a 39 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;26;Pernambuco;11393;2019;3299;30 a 39 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;26;Pernambuco;11393;2019;3299;30 a 39 anos;2;Rural;11393
Indicador  16.1.3.1;1572;338.080;26;Pernambuco;11393;2019;99127;40 a 59 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;26;Pernambuco;11393;2019;99127;40 a 59 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;26;Pernambuco;11393;2019;99127;40 a 59 anos;2;Rural;11393
Indicador  16.1.3.1;1572;96.920;26;Pernambuco;11393;2019;3302;60 anos ou mais;6795;Total;11393
Indicador  16.1.3.1;1572;-;26;Pernambuco;11393;2019;3302;60 anos ou mais;1;Urbana;11393
Indicador  16.1.3.1;1572;-;26;Pernambuco;11393;2019;3302;60 anos ou mais;2;Rural;11393
Indicador  16.1.3.1;1572;324.532;27;Alagoas;11393;2019;95253;Total;6795;Total;11393
Indicador  16.1.3.1;1572;-;27;Alagoas;11393;2019;95253;Total;1;Urbana;11393
Indicador  16.1.3.1;1572;-;27;Alagoas;11393;2019;95253;Total;2;Rural;11393
Indicador  16.1.3.1;1572;96.633;27;Alagoas;11393;2019;33061;18 a 29 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;27;Alagoas;11393;2019;33061;18 a 29 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;27;Alagoas;11393;2019;33061;18 a 29 anos;2;Rural;11393
Indicador  16.1.3.1;1572;71.731;27;Alagoas;11393;2019;3299;30 a 39 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;27;Alagoas;11393;2019;3299;30 a 39 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;27;Alagoas;11393;2019;3299;30 a 39 anos;2;Rural;11393
Indicador  16.1.3.1;1572;109.711;27;Alagoas;11393;2019;99127;40 a 59 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;27;Alagoas;11393;2019;99127;40 a 59 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;27;Alagoas;11393;2019;99127;40 a 59 anos;2;Rural;11393
Indicador  16.1.3.1;1572;15.915;27;Alagoas;11393;2019;3302;60 anos ou mais;6795;Total;11393
Indicador  16.1.3.1;1572;-;27;Alagoas;11393;2019;3302;60 anos ou mais;1;Urbana;11393
Indicador  16.1.3.1;1572;-;27;Alagoas;11393;2019;3302;60 anos ou mais;2;Rural;11393
Indicador  16.1.3.1;1572;382.773;28;Sergipe;11393;2019;95253;Total;6795;Total;11393
Indicador  16.1.3.1;1572;-;28;Sergipe;11393;2019;95253;Total;1;Urbana;11393
Indicador  16.1.3.1;1572;-;28;Sergipe;11393;2019;95253;Total;2;Rural;11393
Indicador  16.1.3.1;1572;118.704;28;Sergipe;11393;2019;33061;18 a 29 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;28;Sergipe;11393;2019;33061;18 a 29 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;28;Sergipe;11393;2019;33061;18 a 29 anos;2;Rural;11393
Indicador  16.1.3.1;1572;95.339;28;Sergipe;11393;2019;3299;30 a 39 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;28;Sergipe;11393;2019;3299;30 a 39 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;28;Sergipe;11393;2019;3299;30 a 39 anos;2;Rural;11393
Indicador  16.1.3.1;1572;103.197;28;Sergipe;11393;2019;99127;40 a 59 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;28;Sergipe;11393;2019;99127;40 a 59 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;28;Sergipe;11393;2019;99127;40 a 59 anos;2;Rural;11393
Indicador  16.1.3.1;1572;31.808;28;Sergipe;11393;2019;3302;60 anos ou mais;6795;Total;11393
Indicador  16.1.3.1;1572;-;28;Sergipe;11393;2019;3302;60 anos ou mais;1;Urbana;11393
Indicador  16.1.3.1;1572;-;28;Sergipe;11393;2019;3302;60 anos ou mais;2;Rural;11393
Indicador  16.1.3.1;1572;2192.625;29;Bahia;11393;2019;95253;Total;6795;Total;11393
Indicador  16.1.3.1;1572;-;29;Bahia;11393;2019;95253;Total;1;Urbana;11393
Indicador  16.1.3.1;1572;-;29;Bahia;11393;2019;95253;Total;2;Rural;11393
Indicador  16.1.3.1;1572;682.498;29;Bahia;11393;2019;33061;18 a 29 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;29;Bahia;11393;2019;33061;18 a 29 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;29;Bahia;11393;2019;33061;18 a 29 anos;2;Rural;11393
Indicador  16.1.3.1;1572;484.403;29;Bahia;11393;2019;3299;30 a 39 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;29;Bahia;11393;2019;3299;30 a 39 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;29;Bahia;11393;2019;3299;30 a 39 anos;2;Rural;11393
Indicador  16.1.3.1;1572;637.596;29;Bahia;11393;2019;99127;40 a 59 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;29;Bahia;11393;2019;99127;40 a 59 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;29;Bahia;11393;2019;99127;40 a 59 anos;2;Rural;11393
Indicador  16.1.3.1;1572;180.917;29;Bahia;11393;2019;3302;60 anos ou mais;6795;Total;11393
Indicador  16.1.3.1;1572;-;29;Bahia;11393;2019;3302;60 anos ou mais;1;Urbana;11393
Indicador  16.1.3.1;1572;-;29;Bahia;11393;2019;3302;60 anos ou mais;2;Rural;11393
Indicador  16.1.3.1;1572;2753.715;31;Minas Gerais;11393;2019;95253;Total;6795;Total;11393
Indicador  16.1.3.1;1572;-;31;Minas Gerais;11393;2019;95253;Total;1;Urbana;11393
Indicador  16.1.3.1;1572;-;31;Minas Gerais;11393;2019;95253;Total;2;Rural;11393
Indicador  16.1.3.1;1572;759.801;31;Minas Gerais;11393;2019;33061;18 a 29 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;31;Minas Gerais;11393;2019;33061;18 a 29 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;31;Minas Gerais;11393;2019;33061;18 a 29 anos;2;Rural;11393
Indicador  16.1.3.1;1572;525.262;31;Minas Gerais;11393;2019;3299;30 a 39 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;31;Minas Gerais;11393;2019;3299;30 a 39 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;31;Minas Gerais;11393;2019;3299;30 a 39 anos;2;Rural;11393
Indicador  16.1.3.1;1572;846.602;31;Minas Gerais;11393;2019;99127;40 a 59 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;31;Minas Gerais;11393;2019;99127;40 a 59 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;31;Minas Gerais;11393;2019;99127;40 a 59 anos;2;Rural;11393
Indicador  16.1.3.1;1572;360.305;31;Minas Gerais;11393;2019;3302;60 anos ou mais;6795;Total;11393
Indicador  16.1.3.1;1572;-;31;Minas Gerais;11393;2019;3302;60 anos ou mais;1;Urbana;11393
Indicador  16.1.3.1;1572;-;31;Minas Gerais;11393;2019;3302;60 anos ou mais;2;Rural;11393
Indicador  16.1.3.1;1572;503.005;32;Espírito Santo;11393;2019;95253;Total;6795;Total;11393
Indicador  16.1.3.1;1572;-;32;Espírito Santo;11393;2019;95253;Total;1;Urbana;11393
Indicador  16.1.3.1;1572;-;32;Espírito Santo;11393;2019;95253;Total;2;Rural;11393
Indicador  16.1.3.1;1572;145.411;32;Espírito Santo;11393;2019;33061;18 a 29 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;32;Espírito Santo;11393;2019;33061;18 a 29 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;32;Espírito Santo;11393;2019;33061;18 a 29 anos;2;Rural;11393
Indicador  16.1.3.1;1572;119.419;32;Espírito Santo;11393;2019;3299;30 a 39 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;32;Espírito Santo;11393;2019;3299;30 a 39 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;32;Espírito Santo;11393;2019;3299;30 a 39 anos;2;Rural;11393
Indicador  16.1.3.1;1572;141.894;32;Espírito Santo;11393;2019;99127;40 a 59 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;32;Espírito Santo;11393;2019;99127;40 a 59 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;32;Espírito Santo;11393;2019;99127;40 a 59 anos;2;Rural;11393
Indicador  16.1.3.1;1572;44.482;32;Espírito Santo;11393;2019;3302;60 anos ou mais;6795;Total;11393
Indicador  16.1.3.1;1572;-;32;Espírito Santo;11393;2019;3302;60 anos ou mais;1;Urbana;11393
Indicador  16.1.3.1;1572;-;32;Espírito Santo;11393;2019;3302;60 anos ou mais;2;Rural;11393
Indicador  16.1.3.1;1572;1944.979;33;Rio de Janeiro;11393;2019;95253;Total;6795;Total;11393
Indicador  16.1.3.1;1572;-;33;Rio de Janeiro;11393;2019;95253;Total;1;Urbana;11393
Indicador  16.1.3.1;1572;-;33;Rio de Janeiro;11393;2019;95253;Total;2;Rural;11393
Indicador  16.1.3.1;1572;500.643;33;Rio de Janeiro;11393;2019;33061;18 a 29 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;33;Rio de Janeiro;11393;2019;33061;18 a 29 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;33;Rio de Janeiro;11393;2019;33061;18 a 29 anos;2;Rural;11393
Indicador  16.1.3.1;1572;409.009;33;Rio de Janeiro;11393;2019;3299;30 a 39 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;33;Rio de Janeiro;11393;2019;3299;30 a 39 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;33;Rio de Janeiro;11393;2019;3299;30 a 39 anos;2;Rural;11393
Indicador  16.1.3.1;1572;594.366;33;Rio de Janeiro;11393;2019;99127;40 a 59 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;33;Rio de Janeiro;11393;2019;99127;40 a 59 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;33;Rio de Janeiro;11393;2019;99127;40 a 59 anos;2;Rural;11393
Indicador  16.1.3.1;1572;279.187;33;Rio de Janeiro;11393;2019;3302;60 anos ou mais;6795;Total;11393
Indicador  16.1.3.1;1572;-;33;Rio de Janeiro;11393;2019;3302;60 anos ou mais;1;Urbana;11393
Indicador  16.1.3.1;1572;-;33;Rio de Janeiro;11393;2019;3302;60 anos ou mais;2;Rural;11393
Indicador  16.1.3.1;1572;6525.494;35;São Paulo;11393;2019;95253;Total;6795;Total;11393
Indicador  16.1.3.1;1572;-;35;São Paulo;11393;2019;95253;Total;1;Urbana;11393
Indicador  16.1.3.1;1572;-;35;São Paulo;11393;2019;95253;Total;2;Rural;11393
Indicador  16.1.3.1;1572;1968.341;35;São Paulo;11393;2019;33061;18 a 29 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;35;São Paulo;11393;2019;33061;18 a 29 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;35;São Paulo;11393;2019;33061;18 a 29 anos;2;Rural;11393
Indicador  16.1.3.1;1572;1320.540;35;São Paulo;11393;2019;3299;30 a 39 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;35;São Paulo;11393;2019;3299;30 a 39 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;35;São Paulo;11393;2019;3299;30 a 39 anos;2;Rural;11393
Indicador  16.1.3.1;1572;2049.314;35;São Paulo;11393;2019;99127;40 a 59 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;35;São Paulo;11393;2019;99127;40 a 59 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;35;São Paulo;11393;2019;99127;40 a 59 anos;2;Rural;11393
Indicador  16.1.3.1;1572;721.270;35;São Paulo;11393;2019;3302;60 anos ou mais;6795;Total;11393
Indicador  16.1.3.1;1572;-;35;São Paulo;11393;2019;3302;60 anos ou mais;1;Urbana;11393
Indicador  16.1.3.1;1572;-;35;São Paulo;11393;2019;3302;60 anos ou mais;2;Rural;11393
Indicador  16.1.3.1;1572;1459.402;41;Paraná;11393;2019;95253;Total;6795;Total;11393
Indicador  16.1.3.1;1572;-;41;Paraná;11393;2019;95253;Total;1;Urbana;11393
Indicador  16.1.3.1;1572;-;41;Paraná;11393;2019;95253;Total;2;Rural;11393
Indicador  16.1.3.1;1572;405.005;41;Paraná;11393;2019;33061;18 a 29 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;41;Paraná;11393;2019;33061;18 a 29 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;41;Paraná;11393;2019;33061;18 a 29 anos;2;Rural;11393
Indicador  16.1.3.1;1572;375.115;41;Paraná;11393;2019;3299;30 a 39 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;41;Paraná;11393;2019;3299;30 a 39 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;41;Paraná;11393;2019;3299;30 a 39 anos;2;Rural;11393
Indicador  16.1.3.1;1572;392.602;41;Paraná;11393;2019;99127;40 a 59 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;41;Paraná;11393;2019;99127;40 a 59 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;41;Paraná;11393;2019;99127;40 a 59 anos;2;Rural;11393
Indicador  16.1.3.1;1572;146.736;41;Paraná;11393;2019;3302;60 anos ou mais;6795;Total;11393
Indicador  16.1.3.1;1572;-;41;Paraná;11393;2019;3302;60 anos ou mais;1;Urbana;11393
Indicador  16.1.3.1;1572;-;41;Paraná;11393;2019;3302;60 anos ou mais;2;Rural;11393
Indicador  16.1.3.1;1572;660.495;42;Santa Catarina;11393;2019;95253;Total;6795;Total;11393
Indicador  16.1.3.1;1572;-;42;Santa Catarina;11393;2019;95253;Total;1;Urbana;11393
Indicador  16.1.3.1;1572;-;42;Santa Catarina;11393;2019;95253;Total;2;Rural;11393
Indicador  16.1.3.1;1572;175.969;42;Santa Catarina;11393;2019;33061;18 a 29 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;42;Santa Catarina;11393;2019;33061;18 a 29 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;42;Santa Catarina;11393;2019;33061;18 a 29 anos;2;Rural;11393
Indicador  16.1.3.1;1572;135.208;42;Santa Catarina;11393;2019;3299;30 a 39 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;42;Santa Catarina;11393;2019;3299;30 a 39 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;42;Santa Catarina;11393;2019;3299;30 a 39 anos;2;Rural;11393
Indicador  16.1.3.1;1572;195.304;42;Santa Catarina;11393;2019;99127;40 a 59 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;42;Santa Catarina;11393;2019;99127;40 a 59 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;42;Santa Catarina;11393;2019;99127;40 a 59 anos;2;Rural;11393
Indicador  16.1.3.1;1572;85.700;42;Santa Catarina;11393;2019;3302;60 anos ou mais;6795;Total;11393
Indicador  16.1.3.1;1572;-;42;Santa Catarina;11393;2019;3302;60 anos ou mais;1;Urbana;11393
Indicador  16.1.3.1;1572;-;42;Santa Catarina;11393;2019;3302;60 anos ou mais;2;Rural;11393
Indicador  16.1.3.1;1572;1359.206;43;Rio Grande do Sul;11393;2019;95253;Total;6795;Total;11393
Indicador  16.1.3.1;1572;-;43;Rio Grande do Sul;11393;2019;95253;Total;1;Urbana;11393
Indicador  16.1.3.1;1572;-;43;Rio Grande do Sul;11393;2019;95253;Total;2;Rural;11393
Indicador  16.1.3.1;1572;312.034;43;Rio Grande do Sul;11393;2019;33061;18 a 29 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;43;Rio Grande do Sul;11393;2019;33061;18 a 29 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;43;Rio Grande do Sul;11393;2019;33061;18 a 29 anos;2;Rural;11393
Indicador  16.1.3.1;1572;300.439;43;Rio Grande do Sul;11393;2019;3299;30 a 39 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;43;Rio Grande do Sul;11393;2019;3299;30 a 39 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;43;Rio Grande do Sul;11393;2019;3299;30 a 39 anos;2;Rural;11393
Indicador  16.1.3.1;1572;447.734;43;Rio Grande do Sul;11393;2019;99127;40 a 59 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;43;Rio Grande do Sul;11393;2019;99127;40 a 59 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;43;Rio Grande do Sul;11393;2019;99127;40 a 59 anos;2;Rural;11393
Indicador  16.1.3.1;1572;159.640;43;Rio Grande do Sul;11393;2019;3302;60 anos ou mais;6795;Total;11393
Indicador  16.1.3.1;1572;-;43;Rio Grande do Sul;11393;2019;3302;60 anos ou mais;1;Urbana;11393
Indicador  16.1.3.1;1572;-;43;Rio Grande do Sul;11393;2019;3302;60 anos ou mais;2;Rural;11393
Indicador  16.1.3.1;1572;376.095;50;Mato Grosso do Sul;11393;2019;95253;Total;6795;Total;11393
Indicador  16.1.3.1;1572;-;50;Mato Grosso do Sul;11393;2019;95253;Total;1;Urbana;11393
Indicador  16.1.3.1;1572;-;50;Mato Grosso do Sul;11393;2019;95253;Total;2;Rural;11393
Indicador  16.1.3.1;1572;140.007;50;Mato Grosso do Sul;11393;2019;33061;18 a 29 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;50;Mato Grosso do Sul;11393;2019;33061;18 a 29 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;50;Mato Grosso do Sul;11393;2019;33061;18 a 29 anos;2;Rural;11393
Indicador  16.1.3.1;1572;65.937;50;Mato Grosso do Sul;11393;2019;3299;30 a 39 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;50;Mato Grosso do Sul;11393;2019;3299;30 a 39 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;50;Mato Grosso do Sul;11393;2019;3299;30 a 39 anos;2;Rural;11393
Indicador  16.1.3.1;1572;102.832;50;Mato Grosso do Sul;11393;2019;99127;40 a 59 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;50;Mato Grosso do Sul;11393;2019;99127;40 a 59 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;50;Mato Grosso do Sul;11393;2019;99127;40 a 59 anos;2;Rural;11393
Indicador  16.1.3.1;1572;30.510;50;Mato Grosso do Sul;11393;2019;3302;60 anos ou mais;6795;Total;11393
Indicador  16.1.3.1;1572;-;50;Mato Grosso do Sul;11393;2019;3302;60 anos ou mais;1;Urbana;11393
Indicador  16.1.3.1;1572;-;50;Mato Grosso do Sul;11393;2019;3302;60 anos ou mais;2;Rural;11393
Indicador  16.1.3.1;1572;311.777;51;Mato Grosso;11393;2019;95253;Total;6795;Total;11393
Indicador  16.1.3.1;1572;-;51;Mato Grosso;11393;2019;95253;Total;1;Urbana;11393
Indicador  16.1.3.1;1572;-;51;Mato Grosso;11393;2019;95253;Total;2;Rural;11393
Indicador  16.1.3.1;1572;119.511;51;Mato Grosso;11393;2019;33061;18 a 29 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;51;Mato Grosso;11393;2019;33061;18 a 29 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;51;Mato Grosso;11393;2019;33061;18 a 29 anos;2;Rural;11393
Indicador  16.1.3.1;1572;60.284;51;Mato Grosso;11393;2019;3299;30 a 39 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;51;Mato Grosso;11393;2019;3299;30 a 39 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;51;Mato Grosso;11393;2019;3299;30 a 39 anos;2;Rural;11393
Indicador  16.1.3.1;1572;78.981;51;Mato Grosso;11393;2019;99127;40 a 59 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;51;Mato Grosso;11393;2019;99127;40 a 59 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;51;Mato Grosso;11393;2019;99127;40 a 59 anos;2;Rural;11393
Indicador  16.1.3.1;1572;15.020;51;Mato Grosso;11393;2019;3302;60 anos ou mais;6795;Total;11393
Indicador  16.1.3.1;1572;-;51;Mato Grosso;11393;2019;3302;60 anos ou mais;1;Urbana;11393
Indicador  16.1.3.1;1572;-;51;Mato Grosso;11393;2019;3302;60 anos ou mais;2;Rural;11393
Indicador  16.1.3.1;1572;813.254;52;Goiás;11393;2019;95253;Total;6795;Total;11393
Indicador  16.1.3.1;1572;-;52;Goiás;11393;2019;95253;Total;1;Urbana;11393
Indicador  16.1.3.1;1572;-;52;Goiás;11393;2019;95253;Total;2;Rural;11393
Indicador  16.1.3.1;1572;233.761;52;Goiás;11393;2019;33061;18 a 29 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;52;Goiás;11393;2019;33061;18 a 29 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;52;Goiás;11393;2019;33061;18 a 29 anos;2;Rural;11393
Indicador  16.1.3.1;1572;159.267;52;Goiás;11393;2019;3299;30 a 39 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;52;Goiás;11393;2019;3299;30 a 39 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;52;Goiás;11393;2019;3299;30 a 39 anos;2;Rural;11393
Indicador  16.1.3.1;1572;288.151;52;Goiás;11393;2019;99127;40 a 59 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;52;Goiás;11393;2019;99127;40 a 59 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;52;Goiás;11393;2019;99127;40 a 59 anos;2;Rural;11393
Indicador  16.1.3.1;1572;51.252;52;Goiás;11393;2019;3302;60 anos ou mais;6795;Total;11393
Indicador  16.1.3.1;1572;-;52;Goiás;11393;2019;3302;60 anos ou mais;1;Urbana;11393
Indicador  16.1.3.1;1572;-;52;Goiás;11393;2019;3302;60 anos ou mais;2;Rural;11393
Indicador  16.1.3.1;1572;386.458;53;Distrito Federal;11393;2019;95253;Total;6795;Total;11393
Indicador  16.1.3.1;1572;-;53;Distrito Federal;11393;2019;95253;Total;1;Urbana;11393
Indicador  16.1.3.1;1572;-;53;Distrito Federal;11393;2019;95253;Total;2;Rural;11393
Indicador  16.1.3.1;1572;126.891;53;Distrito Federal;11393;2019;33061;18 a 29 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;53;Distrito Federal;11393;2019;33061;18 a 29 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;53;Distrito Federal;11393;2019;33061;18 a 29 anos;2;Rural;11393
Indicador  16.1.3.1;1572;72.295;53;Distrito Federal;11393;2019;3299;30 a 39 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;53;Distrito Federal;11393;2019;3299;30 a 39 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;53;Distrito Federal;11393;2019;3299;30 a 39 anos;2;Rural;11393
Indicador  16.1.3.1;1572;118.332;53;Distrito Federal;11393;2019;99127;40 a 59 anos;6795;Total;11393
Indicador  16.1.3.1;1572;-;53;Distrito Federal;11393;2019;99127;40 a 59 anos;1;Urbana;11393
Indicador  16.1.3.1;1572;-;53;Distrito Federal;11393;2019;99127;40 a 59 anos;2;Rural;11393
Indicador  16.1.3.1;1572;22.762;53;Distrito Federal;11393;2019;3302;60 anos ou mais;6795;Total;11393
Indicador  16.1.3.1;1572;-;53;Distrito Federal;11393;2019;3302;60 anos ou mais;1;Urbana;11393
Indicador  16.1.3.1;1572;-;53;Distrito Federal;11393;2019;3302;60 anos ou mais;2;Rural;11393
Indicador  16.1.3.1;1572;29901.636;1;Brasil;11394;2019;95253;Total;6795;Total;11394
Indicador  16.1.3.1;1572;26767.323;1;Brasil;11394;2019;95253;Total;1;Urbana;11394
Indicador  16.1.3.1;1572;3347.731;1;Brasil;11394;2019;95253;Total;2;Rural;11394
Indicador  16.1.3.1;1572;9979.092;1;Brasil;11394;2019;33061;18 a 29 anos;6795;Total;11394
Indicador  16.1.3.1;1572;8879.018;1;Brasil;11394;2019;33061;18 a 29 anos;1;Urbana;11394
Indicador  16.1.3.1;1572;1237.775;1;Brasil;11394;2019;33061;18 a 29 anos;2;Rural;11394
Indicador  16.1.3.1;1572;7212.167;1;Brasil;11394;2019;3299;30 a 39 anos;6795;Total;11394
Indicador  16.1.3.1;1572;6492.850;1;Brasil;11394;2019;3299;30 a 39 anos;1;Urbana;11394
Indicador  16.1.3.1;1572;803.664;1;Brasil;11394;2019;3299;30 a 39 anos;2;Rural;11394
Indicador  16.1.3.1;1572;9695.422;1;Brasil;11394;2019;99127;40 a 59 anos;6795;Total;11394
Indicador  16.1.3.1;1572;8732.076;1;Brasil;11394;2019;99127;40 a 59 anos;1;Urbana;11394
Indicador  16.1.3.1;1572;1051.558;1;Brasil;11394;2019;99127;40 a 59 anos;2;Rural;11394
Indicador  16.1.3.1;1572;3691.823;1;Brasil;11394;2019;3302;60 anos ou mais;6795;Total;11394
Indicador  16.1.3.1;1572;3323.357;1;Brasil;11394;2019;3302;60 anos ou mais;1;Urbana;11394
Indicador  16.1.3.1;1572;412.495;1;Brasil;11394;2019;3302;60 anos ou mais;2;Rural;11394
Indicador  16.1.3.1;1572;222.255;11;Rondônia;11394;2019;95253;Total;6795;Total;11394
Indicador  16.1.3.1;1572;-;11;Rondônia;11394;2019;95253;Total;1;Urbana;11394
Indicador  16.1.3.1;1572;-;11;Rondônia;11394;2019;95253;Total;2;Rural;11394
Indicador  16.1.3.1;1572;96.328;11;Rondônia;11394;2019;33061;18 a 29 anos;6795;Total;11394
Indicador  16.1.3.1;1572;-;11;Rondônia;11394;2019;33061;18 a 29 anos;1;Urbana;11394
