ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_SEXO;DESC_SEXO
Indicador  8.5.2.2;2;3.7;14;Roraima;10004;2022;4;Homens
Indicador  8.5.2.2;2;6.7;14;Roraima;10004;2022;5;Mulheres
Indicador  8.5.2.2;2;6.5;14;Roraima;10004;2023;6794;Total
Indicador  8.5.2.2;2;5.3;14;Roraima;10004;2023;4;Homens
Indicador  8.5.2.2;2;8.3;14;Roraima;10004;2023;5;Mulheres
Indicador  8.5.2.2;2;7.4;14;Roraima;10004;2024;6794;Total
Indicador  8.5.2.2;2;5.1;14;Roraima;10004;2024;4;Homens
Indicador  8.5.2.2;2;10.4;14;Roraima;10004;2024;5;Mulheres
Indicador  8.5.2.2;2;7.3;15;Pará;10004;2012;6794;Total
Indicador  8.5.2.2;2;5.5;15;Pará;10004;2012;4;Homens
Indicador  8.5.2.2;2;10.1;15;Pará;10004;2012;5;Mulheres
Indicador  8.5.2.2;2;7.0;15;Pará;10004;2013;6794;Total
Indicador  8.5.2.2;2;5.0;15;Pará;10004;2013;4;Homens
Indicador  8.5.2.2;2;10.2;15;Pará;10004;2013;5;Mulheres
Indicador  8.5.2.2;2;7.8;15;Pará;10004;2014;6794;Total
Indicador  8.5.2.2;2;6.1;15;Pará;10004;2014;4;Homens
Indicador  8.5.2.2;2;10.4;15;Pará;10004;2014;5;Mulheres
Indicador  8.5.2.2;2;9.5;15;Pará;10004;2015;6794;Total
Indicador  8.5.2.2;2;7.0;15;Pará;10004;2015;4;Homens
Indicador  8.5.2.2;2;13.1;15;Pará;10004;2015;5;Mulheres
Indicador  8.5.2.2;2;11.3;15;Pará;10004;2016;6794;Total
Indicador  8.5.2.2;2;9.5;15;Pará;10004;2016;4;Homens
Indicador  8.5.2.2;2;14.0;15;Pará;10004;2016;5;Mulheres
Indicador  8.5.2.2;2;11.4;15;Pará;10004;2017;6794;Total
Indicador  8.5.2.2;2;9.5;15;Pará;10004;2017;4;Homens
Indicador  8.5.2.2;2;14.3;15;Pará;10004;2017;5;Mulheres
Indicador  8.5.2.2;2;11.6;15;Pará;10004;2018;6794;Total
Indicador  8.5.2.2;2;9.6;15;Pará;10004;2018;4;Homens
Indicador  8.5.2.2;2;14.7;15;Pará;10004;2018;5;Mulheres
Indicador  8.5.2.2;2;10.5;15;Pará;10004;2019;6794;Total
Indicador  8.5.2.2;2;7.9;15;Pará;10004;2019;4;Homens
Indicador  8.5.2.2;2;14.5;15;Pará;10004;2019;5;Mulheres
Indicador  8.5.2.2;2;10.5;15;Pará;10004;2020;6794;Total
Indicador  8.5.2.2;2;8.5;15;Pará;10004;2020;4;Homens
Indicador  8.5.2.2;2;13.5;15;Pará;10004;2020;5;Mulheres
Indicador  8.5.2.2;2;13.0;15;Pará;10004;2021;6794;Total
Indicador  8.5.2.2;2;10.0;15;Pará;10004;2021;4;Homens
Indicador  8.5.2.2;2;18.0;15;Pará;10004;2021;5;Mulheres
Indicador  8.5.2.2;2;9.7;15;Pará;10004;2022;6794;Total
Indicador  8.5.2.2;2;6.9;15;Pará;10004;2022;4;Homens
Indicador  8.5.2.2;2;14.1;15;Pará;10004;2022;5;Mulheres
Indicador  8.5.2.2;2;7.7;15;Pará;10004;2023;6794;Total
Indicador  8.5.2.2;2;5.9;15;Pará;10004;2023;4;Homens
Indicador  8.5.2.2;2;10.4;15;Pará;10004;2023;5;Mulheres
Indicador  8.5.2.2;2;7.2;15;Pará;10004;2024;6794;Total
Indicador  8.5.2.2;2;6.1;15;Pará;10004;2024;4;Homens
Indicador  8.5.2.2;2;9.0;15;Pará;10004;2024;5;Mulheres
Indicador  8.5.2.2;2;13.3;16;Amapá;10004;2012;6794;Total
Indicador  8.5.2.2;2;10.3;16;Amapá;10004;2012;4;Homens
Indicador  8.5.2.2;2;17.3;16;Amapá;10004;2012;5;Mulheres
Indicador  8.5.2.2;2;12.5;16;Amapá;10004;2013;6794;Total
Indicador  8.5.2.2;2;9.2;16;Amapá;10004;2013;4;Homens
